iso3,year,start_date,new_displacement,hazard_type_name
BGD,2020,2020-05-25,840,Storm
BGD,2020,2020-05-27,1050,Storm
MMR,2020,2020-01-16,5,Flood
MYS,2020,2020-11-23,77,Flood
IDN,2020,2020-06-17,1965,Flood
MYS,2020,2020-11-29,15,Flood
VNM,2020,2020-06-26,18,Mass Movement
CHN,2020,2020-07-08,40,Mass Movement
VNM,2020,2020-06-26,7,Mass Movement
IND,2020,2020-06-01,8,Mass Movement
IND,2020,2020-06-01,11,Mass Movement
IND,2020,2020-06-03,71,Mass Movement
IND,2020,2020-06-01,5,Mass Movement
IND,2020,2020-06-26,14,Mass Movement
JPN,2020,2020-07-03,10963,Flood
VNM,2020,2020-06-26,4,Storm
LKA,2020,2020-05-18,10,Flood
LKA,2020,2020-05-19,1031,Flood
CHN,2020,2020-05-24,1224,Storm
LKA,2020,2020-04-30,3,Storm
LKA,2020,2020-05-19,3,Flood
LKA,2020,2020-05-20,14,Storm
LKA,2020,2020-05-04,24,Storm
IDN,2020,2020-05-21,605,Flood
LKA,2020,2020-05-22,3,Flood
IDN,2020,2020-05-23,6,Storm
IND,2020,2020-06-02,8,Mass Movement
IND,2020,2020-06-02,11,Mass Movement
IND,2020,2020-06-02,5,Mass Movement
LKA,2020,2020-05-06,3,Storm
LKA,2020,2020-05-16,7,Flood
LKA,2020,2020-05-19,3,Flood
LKA,2020,2020-05-15,24,Flood
IDN,2020,2020-09-02,120,Flood
IDN,2020,2020-05-28,2,Storm
IDN,2020,2020-05-23,27,Mass Movement
IDN,2020,2020-05-29,2,Storm
IDN,2020,2020-05-29,5,Storm
IDN,2020,2020-06-02,4,Storm
LKA,2020,2020-12-20,13,Mass Movement
MYS,2020,2020-11-26,96,Flood
BGD,2020,2020-06-09,21,Mass Movement
THA,2020,2020-05-18,320,Storm
PHL,2020,2020-07-28,905,Flood
LKA,2020,2020-05-19,107,Flood
PAK,2020,2020-08-14,102,Mass Movement
VNM,2020,2020-06-02,4,Mass Movement
VNM,2020,2020-06-13,7,Storm
PAK,2020,2020-07-13,12,Mass Movement
LKA,2020,2020-12-21,14,Mass Movement
LKA,2020,2020-12-23,10,Flood
LKA,2020,2020-05-18,7,Storm
MYS,2020,2020-06-20,1210,Flood
IND,2020,2020-06-26,13771,Flood
IND,2020,2020-06-25,1,Mass Movement
IND,2020,2020-06-18,5,Mass Movement
PHL,2020,2020-07-06,25,Storm
LKA,2020,2020-12-27,14,Flood
LKA,2020,2020-12-22,46,Flood
LKA,2020,2020-04-23,3,Storm
PAK,2020,2020-05-11,54,Mass Movement
LKA,2020,2020-05-24,3,Flood
IDN,2020,2020-01-08,100,Flood
LKA,2020,2020-05-27,48,Flood
IDN,2020,2020-01-09,2677,Flood
CHN,2020,2020-02-03,200,Earthquake
PAK,2020,2020-01-13,6,Extreme Temperature
PHL,2020,2020-05-14,50,Storm
IDN,2020,2020-04-30,3617,Flood
IDN,2020,2020-04-28,4,Flood
MMR,2020,2020-01-20,5,Flood
IDN,2020,2020-01-23,3882,Flood
IDN,2020,2020-01-03,205,Flood
VNM,2020,2020-07-05,14,Storm
PHL,2020,2020-06-07,127,Storm
IDN,2020,2020-01-16,36,Flood
IDN,2020,2020-02-07,267,Flood
IDN,2020,2020-01-12,11,Flood
IDN,2020,2020-01-16,253,Flood
MYS,2020,2020-01-28,212,Flood
IDN,2020,2020-02-07,11,Storm
LKA,2020,2020-08-31,17,Storm
IDN,2020,2020-02-16,15,Flood
IDN,2020,2020-01-11,7483,Flood
IDN,2020,2020-02-07,14,Flood
IDN,2020,2020-02-08,2476,Flood
IDN,2020,2020-02-11,36,Mass Movement
LKA,2020,2020-09-01,200,Storm
LKA,2020,2020-09-02,14,Storm
IDN,2020,2020-01-28,2532,Flood
IDN,2020,2020-02-07,420,Flood
LKA,2020,2020-09-07,12,Mass Movement
CHN,2020,2020-03-30,24467,Wildfire
LKA,2020,2020-02-14,6,Storm
LKA,2020,2020-09-06,7,Storm
IDN,2020,2020-02-24,45861,Flood
MMR,2020,2020-01-20,1,Mass Movement
MMR,2020,2020-01-22,4,Mass Movement
MMR,2020,2020-01-27,4,Mass Movement
IND,2020,2020-04-23,216,Storm
IDN,2020,2020-02-18,419,Flood
LKA,2020,2020-09-09,22,Flood
LKA,2020,2020-09-07,1176,Flood
LKA,2020,2020-09-07,175,Storm
LKA,2020,2020-09-06,44,Mass Movement
IDN,2020,2020-03-28,7,Earthquake
IDN,2020,2020-03-26,7,Mass Movement
VNM,2020,2020-04-25,220,Storm
PHL,2020,2020-01-12,505922,Volcanic activity
CHN,2020,2020-01-19,8000,Earthquake
PAK,2020,2020-01-12,2798,Extreme Temperature
IDN,2020,2020-01-28,856,Flood
VNM,2020,2020-05-15,50,Storm
LKA,2020,2020-09-18,10,Storm
JPN,2020,2020-03-13,1,Earthquake
MYS,2020,2020-04-25,148,Flood
TLS,2020,2020-01-22,77,Flood
VNM,2020,2020-06-14,54,Mass Movement
IDN,2020,2020-04-05,14,Mass Movement
PAK,2020,2020-01-13,6370,Extreme Temperature
PAK,2020,2020-01-13,6000,Extreme Temperature
IDN,2020,2020-04-05,150,Flood
MYS,2020,2020-04-05,40,Flood
MYS,2020,2020-05-29,40,Mass Movement
MYS,2020,2020-04-07,65,Flood
IDN,2020,2020-07-03,9415,Flood
IDN,2020,2020-07-04,174,Flood
IND,2020,2020-05-24,1630,Flood
IDN,2020,2020-01-21,54,Flood
IND,2020,2020-06-01,34331,Flood
IDN,2020,2020-02-19,1100,Flood
IDN,2020,2020-02-17,420,Flood
IDN,2020,2020-02-24,400,Flood
IDN,2020,2020-02-23,250,Flood
VNM,2020,2020-06-20,4,Mass Movement
VNM,2020,2020-03-02,1278,Storm
IND,2020,2020-06-16,134997,Flood
IDN,2020,2020-02-24,8582,Flood
IDN,2020,2020-03-01,360,Flood
IDN,2020,2020-03-07,24,Flood
IDN,2020,2020-03-03,900,Flood
IDN,2020,2020-02-29,165,Flood
IDN,2020,2020-03-06,5,Flood
IDN,2020,2020-03-06,283,Flood
IDN,2020,2020-03-07,150,Flood
PAK,2020,2020-01-13,220,Extreme Temperature
MMR,2020,2020-05-27,162,Storm
VNM,2020,2020-09-11,43,Storm
IDN,2020,2020-03-04,3650,Flood
IDN,2020,2020-03-03,250,Flood
MYS,2020,2020-03-23,18,Flood
VNM,2020,2020-04-07,4,Storm
IDN,2020,2020-06-10,33,Storm
IDN,2020,2020-06-19,94,Mass Movement
IDN,2020,2020-07-08,915,Flood
MYS,2020,2020-02-22,50,Flood
IDN,2020,2020-03-10,325,Earthquake
TLS,2020,2020-03-13,1064,Flood
VNM,2020,2020-03-21,18,Storm
IDN,2020,2020-06-16,358,Flood
IDN,2020,2020-06-20,65,Flood
IND,2020,2020-03-27,188,Mass Movement
VNM,2020,2020-04-24,18,Storm
VNM,2020,2020-01-27,4,Mass Movement
IDN,2020,2020-06-19,51,Flood
IDN,2020,2020-06-17,24,Flood
CHN,2020,2020-04-01,6000,Earthquake
IDN,2020,2020-04-04,72,Mass Movement
IDN,2020,2020-04-10,723,Flood
VNM,2020,2020-07-10,11,Mass Movement
LKA,2020,2020-04-15,3,Storm
LKA,2020,2020-04-14,26,Storm
LKA,2020,2020-04-19,3,Storm
VNM,2020,2020-04-17,4,Storm
LKA,2020,2020-04-18,3,Storm
LKA,2020,2020-04-21,3,Storm
LKA,2020,2020-04-20,3,Storm
IDN,2020,2020-04-22,87,Flood
CHN,2020,2020-04-17,200,Storm
IDN,2020,2020-04-18,87,Flood
CHN,2020,2020-05-04,27,Storm
IDN,2020,2020-04-30,2000,Flood
MYS,2020,2020-04-23,41,Flood
KOR,2020,2020-07-27,3,Mass Movement
MYS,2020,2020-04-25,100,Flood
IDN,2020,2020-03-20,3399,Flood
MYS,2020,2020-04-25,26,Flood
MYS,2020,2020-04-26,33,Flood
MYS,2020,2020-05-03,52,Flood
IDN,2020,2020-04-26,10,Flood
PHL,2020,2020-09-14,25,Flood
VNM,2020,2020-05-03,1224,Storm
IDN,2020,2020-05-01,176,Flood
IDN,2020,2020-04-23,9,Mass Movement
IDN,2020,2020-04-26,64,Flood
IDN,2020,2020-04-29,50,Flood
IDN,2020,2020-04-27,65,Flood
IDN,2020,2020-04-30,1808,Flood
VNM,2020,2020-05-07,223,Storm
IND,2020,2020-04-21,4200,Storm
PHL,2020,2020-04-27,100,Storm
VNM,2020,2020-05-11,4,Storm
KOR,2020,2020-05-01,329,Wildfire
KOR,2020,2020-04-24,1200,Wildfire
LAO,2020,2020-04-24,4,Flood
IDN,2020,2020-07-28,127,Flood
PAK,2020,2020-06-09,6,Flood
VNM,2020,2020-06-09,7,Mass Movement
VNM,2020,2020-06-04,4,Storm
VNM,2020,2020-06-10,4,Storm
THA,2020,2020-08-01,4477,Storm
IDN,2020,2020-10-10,2846,Flood
PHL,2020,2020-05-10,298091,Storm
NPL,2020,2020-05-22,2,Mass Movement
CHN,2020,2020-05-06,400,Storm
CHN,2020,2020-05-09,500,Storm
CHN,2020,2020-05-18,500,Earthquake
IDN,2020,2020-06-22,600,Flood
CHN,2020,2020-06-07,124,Mass Movement
CHN,2020,2020-06-07,78,Mass Movement
CHN,2020,2020-06-07,591,Mass Movement
CHN,2020,2020-06-07,70,Mass Movement
PAK,2020,2020-02-29,710,Extreme Temperature
VNM,2020,2020-06-28,4,Flood
PHL,2020,2020-06-28,1772,Flood
IDN,2020,2020-06-20,1069,Flood
IDN,2020,2020-06-26,33,Mass Movement
VNM,2020,2020-07-01,4,Storm
IND,2020,2020-05-24,60,Mass Movement
BGD,2020,2020-06-26,1921007,Flood
IDN,2020,2020-06-22,4,Flood
VNM,2020,2020-07-01,4,Storm
VNM,2020,2020-07-01,7,Flood
LKA,2020,2020-07-01,70,Mass Movement
VNM,2020,2020-06-29,720,Wildfire
IND,2020,2020-06-18,5,Storm
BGD,2020,2020-06-18,50,Storm
PHL,2020,2020-06-24,13,Flood
IND,2020,2020-06-15,9300,Flood
IND,2020,2020-06-15,103,Storm
IND,2020,2020-06-01,25341,Flood
VNM,2020,2020-07-04,43,Mass Movement
IND,2020,2020-06-01,6791,Flood
MYS,2020,2020-06-27,1087,Flood
IND,2020,2020-05-23,21994,Flood
IDN,2020,2020-08-03,29,Storm
PHL,2020,2020-06-24,76,Mass Movement
MYS,2020,2020-07-13,1271,Flood
IND,2020,2020-06-15,467,Flood
IND,2020,2020-05-01,677,Flood
KOR,2020,2020-07-23,256,Flood
IDN,2020,2020-07-08,1211,Flood
VNM,2020,2020-07-16,11,Storm
VNM,2020,2020-07-17,14,Storm
IDN,2020,2020-07-11,7233,Flood
MYS,2020,2020-07-07,31,Flood
IDN,2020,2020-07-15,4046,Flood
IDN,2020,2020-07-10,55,Flood
IND,2020,2020-10-01,5,Flood
CHN,2020,2020-07-10,281,Mass Movement
VNM,2020,2020-08-01,18,Storm
MYS,2020,2020-07-13,508,Flood
MYS,2020,2020-07-13,176,Flood
MYS,2020,2020-07-13,14,Flood
MMR,2020,2020-07-05,400,Flood
IDN,2020,2020-07-13,14483,Flood
IDN,2020,2020-07-12,221,Flood
VNM,2020,2020-07-20,7,Flood
IDN,2020,2020-07-27,78,Flood
VNM,2020,2020-09-18,61,Storm
BGD,2020,2020-06-17,2000,Mass Movement
IDN,2020,2020-07-31,532,Flood
IDN,2020,2020-07-24,905,Flood
IND,2020,2020-06-01,169540,Storm
VNM,2020,2020-08-02,238,Storm
IND,2020,2020-08-03,1385,Flood
IDN,2020,2020-08-25,689,Flood
PHL,2020,2020-09-15,30,Flood
VNM,2020,2020-08-01,504,Storm
BGD,2020,2020-06-02,617,Mass Movement
PHL,2020,2020-08-09,4428,Mass Movement
KOR,2020,2020-07-13,3,Flood
IND,2020,2020-08-17,14135,Flood
PHL,2020,2020-08-18,1369,Earthquake
PHL,2020,2020-07-31,645,Flood
IND,2020,2020-06-24,639,Flood
CHN,2020,2020-08-10,490000,Flood
MMR,2020,2020-07-30,6516,Flood
MMR,2020,2020-07-19,14410,Flood
IND,2020,2020-08-10,35303,Flood
IND,2020,2020-08-15,235,Flood
IND,2020,2020-07-12,24,Mass Movement
PHL,2020,2020-08-13,1650,Flood
MYS,2020,2020-05-11,81,Flood
IND,2020,2020-06-27,165,Mass Movement
IND,2020,2020-08-05,9,Mass Movement
IND,2020,2020-06-27,14,Mass Movement
BGD,2020,2020-04-19,8,Mass Movement
VNM,2020,2020-08-06,4,Storm
VNM,2020,2020-08-09,4,Storm
VNM,2020,2020-08-09,14,Flood
VNM,2020,2020-08-20,11,Mass Movement
CHN,2020,2020-06-01,3760000,Flood
LKA,2020,2020-08-06,3,Storm
CHN,2020,2020-08-05,1213,Flood
CHN,2020,2020-08-15,4684,Flood
PHL,2020,2020-08-05,461,Storm
CHN,2020,2020-08-11,80,Storm
CHN,2020,2020-08-05,706,Flood
IDN,2020,2020-07-11,138,Flood
IND,2020,2020-06-01,31842,Flood
IND,2020,2020-06-01,5889,Flood
CHN,2020,2020-08-18,251,Mass Movement
CHN,2020,2020-08-15,100,Flood
IDN,2020,2020-08-04,253,Flood
IDN,2020,2020-09-05,36,Flood
CHN,2020,2020-08-03,8256,Flood
THA,2020,2020-09-03,10,Storm
THA,2020,2020-08-13,19,Storm
IND,2020,2020-06-01,14,Flood
CHN,2020,2020-08-17,31143,Mass Movement
CHN,2020,2020-08-12,5788,Flood
IDN,2020,2020-07-24,2483,Flood
IDN,2020,2020-09-01,221,Flood
IDN,2020,2020-08-08,473,Flood
KOR,2020,2020-08-01,10775,Flood
PHL,2020,2020-07-31,463,Flood
PRK,2020,2020-08-01,2545,Storm
IDN,2020,2020-09-01,29,Flood
PHL,2020,2020-08-04,933,Flood
IDN,2020,2020-09-03,658,Flood
IDN,2020,2020-07-09,181,Flood
IDN,2020,2020-09-07,4,Flood
VNM,2020,2020-09-12,151,Storm
VNM,2020,2020-09-13,11,Storm
VNM,2020,2020-09-12,40,Storm
VNM,2020,2020-09-12,54,Storm
KOR,2020,2020-08-21,29,Storm
KOR,2020,2020-07-28,515,Flood
PAK,2020,2020-08-13,1805,Earthquake
PHL,2020,2020-08-09,169,Flood
CHN,2020,2020-08-16,65000,Storm
HKG,2020,2020-08-16,50,Storm
THA,2020,2020-08-16,4265,Storm
VNM,2020,2020-08-16,158,Storm
MYS,2020,2020-09-14,182,Flood
MMR,2020,2020-09-16,133,Mass Movement
MMR,2020,2020-09-13,9,Flood
IND,2020,2020-08-19,2,Flood
IDN,2020,2020-09-06,720,Flood
IDN,2020,2020-09-09,101,Earthquake
IDN,2020,2020-09-13,901,Flood
IDN,2020,2020-09-15,11,Flood
IDN,2020,2020-09-15,51,Storm
IDN,2020,2020-09-21,104,Flood
PHL,2020,2020-09-15,2075,Flood
CHN,2020,2020-08-27,38900,Storm
PRK,2020,2020-08-27,2800,Storm
KOR,2020,2020-08-27,2834,Storm
IDN,2020,2020-09-06,4,Flood
CHN,2020,2020-09-03,1717,Flood
CHN,2020,2020-09-09,4000,Flood
IDN,2020,2020-09-06,279,Flood
IDN,2020,2020-09-07,1500,Flood
IDN,2020,2020-09-30,2,Flood
IDN,2020,2020-09-07,16308,Flood
IDN,2020,2020-09-20,22,Storm
IDN,2020,2020-09-21,210,Flood
MYS,2020,2020-06-22,115,Flood
MMR,2020,2020-09-18,285,Flood
MYS,2020,2020-09-21,39,Flood
IDN,2020,2020-09-30,5,Flood
MMR,2020,2020-08-24,112,Flood
MYS,2020,2020-09-10,400,Flood
MYS,2020,2020-09-10,160,Flood
PHL,2020,2020-09-15,268,Flood
PHL,2020,2020-08-11,20,Storm
LKA,2020,2020-09-18,7,Storm
MYS,2020,2020-09-10,45,Flood
MYS,2020,2020-07-18,756,Flood
IND,2020,2020-09-22,50,Flood
PHL,2020,2020-09-15,29,Storm
IDN,2020,2020-09-30,33,Storm
IDN,2020,2020-10-01,40,Storm
IDN,2020,2020-10-03,101,Flood
MMR,2020,2020-01-01,2,Mass Movement
MMR,2020,2020-01-01,5,Storm
LKA,2020,2020-11-05,3,Storm
VNM,2020,2020-09-24,32,Mass Movement
LKA,2020,2020-11-06,3,Storm
PHL,2020,2020-09-22,80,Storm
LKA,2020,2020-09-19,3,Storm
LKA,2020,2020-09-19,42,Storm
VNM,2020,2020-10-01,7,Flood
IDN,2020,2020-10-03,7,Mass Movement
IDN,2020,2020-09-22,550,Storm
IND,2020,2020-08-30,1250,Mass Movement
IDN,2020,2020-09-24,11,Flood
IDN,2020,2020-09-25,4,Flood
IDN,2020,2020-09-27,199,Flood
IDN,2020,2020-09-29,3063,Flood
IDN,2020,2020-09-23,27,Flood
IDN,2020,2020-10-05,494,Flood
LKA,2020,2020-11-11,3,Flood
PHL,2020,2020-10-19,4094,Flood
IDN,2020,2020-10-06,8,Storm
IDN,2020,2020-10-07,17,Flood
IDN,2020,2020-10-02,543,Flood
PHL,2020,2020-10-04,800,Flood
MYS,2020,2020-10-05,394,Flood
PHL,2020,2020-05-14,8,Storm
IDN,2020,2020-10-11,14,Storm
IDN,2020,2020-10-04,257,Flood
KHM,2020,2020-09-17,475,Storm
MMR,2020,2020-09-17,1012,Storm
THA,2020,2020-09-17,48,Storm
VNM,2020,2020-09-17,55202,Storm
IDN,2020,2020-10-12,1306,Flood
PHL,2020,2020-10-13,250,Flood
THA,2020,2020-10-07,160,Flood
IND,2020,2020-10-13,38676,Flood
IND,2020,2020-10-13,3760,Flood
PHL,2020,2020-10-15,8,Flood
IDN,2020,2020-10-13,7,Storm
IND,2020,2020-10-17,9870,Flood
PHL,2020,2020-10-17,8,Flood
PHL,2020,2020-10-14,4335,Flood
IDN,2020,2020-10-22,60,Flood
MMR,2020,2020-10-11,7750,Flood
IDN,2020,2020-10-27,25,Flood
IDN,2020,2020-10-15,1266,Flood
IDN,2020,2020-10-15,100,Flood
IDN,2020,2020-10-16,125,Flood
IDN,2020,2020-10-18,253,Flood
IDN,2020,2020-10-15,80,Flood
IDN,2020,2020-10-24,501,Flood
MMR,2020,2020-06-25,139,Flood
MMR,2020,2020-07-26,24,Flood
MMR,2020,2020-08-04,110,Flood
MMR,2020,2020-08-24,56,Flood
MMR,2020,2020-08-24,169,Flood
MMR,2020,2020-08-24,1710,Flood
MMR,2020,2020-08-29,3118,Flood
PHL,2020,2020-10-25,4915,Flood
MMR,2020,2020-07-28,3822,Flood
MMR,2020,2020-07-31,1301,Flood
MMR,2020,2020-08-22,18,Flood
PHL,2020,2020-10-19,31358,Storm
MMR,2020,2020-08-20,320,Flood
MMR,2020,2020-08-03,199,Mass Movement
MMR,2020,2020-08-19,69,Flood
MMR,2020,2020-08-23,866,Flood
MMR,2020,2020-08-24,47,Flood
MMR,2020,2020-08-01,192,Mass Movement
MMR,2020,2020-06-18,2,Flood
KHM,2020,2020-10-01,65775,Flood
MMR,2020,2020-08-02,151,Flood
MMR,2020,2020-08-03,65,Mass Movement
MMR,2020,2020-09-24,8,Flood
MMR,2020,2020-09-26,243,Flood
IDN,2020,2020-10-11,1000,Flood
IDN,2020,2020-10-15,3599,Flood
IDN,2020,2020-10-26,900,Flood
IDN,2020,2020-10-25,7,Earthquake
IDN,2020,2020-10-27,11,Storm
PHL,2020,2020-10-14,755,Mass Movement
IND,2020,2020-09-28,434,Flood
THA,2020,2020-10-23,64,Flood
PHL,2020,2020-10-26,1250133,Storm
VNM,2020,2020-10-26,13167,Storm
PHL,2020,2020-10-17,678,Flood
IDN,2020,2020-11-09,351,Storm
IDN,2020,2020-11-16,5677,Flood
IND,2020,2020-08-12,3000,Mass Movement
PAK,2020,2020-11-15,6,Flood
IDN,2020,2020-10-26,2107,Flood
IDN,2020,2020-10-30,10,Flood
CHN,2020,2020-10-01,21000,Flood
PHL,2020,2020-11-08,1559917,Storm
VNM,2020,2020-11-08,324780,Storm
MYS,2020,2020-11-04,118,Flood
MYS,2020,2020-11-04,107,Flood
LKA,2020,2020-10-14,10,Storm
LKA,2020,2020-10-14,7,Storm
LKA,2020,2020-10-14,3,Storm
MYS,2020,2020-11-09,381,Flood
LKA,2020,2020-10-03,3,Storm
LKA,2020,2020-10-12,3,Mass Movement
LKA,2020,2020-10-12,56,Mass Movement
PHL,2020,2020-11-09,4060,Flood
IDN,2020,2020-11-14,266,Flood
IDN,2020,2020-11-05,2009,Volcanic activity
IDN,2020,2020-11-09,22,Storm
NPL,2020,2020-06-12,48130,Flood
IDN,2020,2020-11-21,2,Earthquake
PHL,2020,2020-10-20,1489,Flood
VNM,2020,2020-11-10,13923,Storm
IDN,2020,2020-11-20,261,Flood
PAK,2020,2020-11-24,4,Flood
MYS,2020,2020-11-20,1105,Flood
PHL,2020,2020-10-23,623005,Storm
VNM,2020,2020-10-23,395360,Storm
PAK,2020,2020-12-06,4,Flood
IDN,2020,2020-12-04,74987,Flood
PAK,2020,2020-05-31,96,Flood
IDN,2020,2020-12-06,2,Flood
IDN,2020,2020-11-08,398,Flood
PHL,2020,2020-11-28,1074,Storm
MYS,2020,2020-11-27,1041,Flood
LKA,2020,2020-11-05,3,Flood
IDN,2020,2020-11-26,3222,Flood
IDN,2020,2020-12-01,550,Volcanic activity
VNM,2020,2020-11-30,5674,Flood
VNM,2020,2020-10-06,247601,Storm
IDN,2020,2020-12-03,100,Mass Movement
IDN,2020,2020-12-03,400,Flood
IDN,2020,2020-12-06,1281,Flood
IDN,2020,2020-12-02,7168,Flood
IDN,2020,2020-12-03,181,Flood
IDN,2020,2020-11-29,9023,Volcanic activity
PHL,2020,2020-12-02,10884,Flood
PHL,2020,2020-12-02,8509,Flood
THA,2020,2020-11-25,3710,Flood
MYS,2020,2020-12-02,1606,Flood
MYS,2020,2020-12-02,369,Flood
MYS,2020,2020-12-02,147,Flood
MYS,2020,2020-11-30,27,Flood
LKA,2020,2020-11-16,7,Flood
LKA,2020,2020-11-16,29,Mass Movement
LKA,2020,2020-11-16,3,Flood
VNM,2020,2020-12-01,216,Flood
LKA,2020,2020-11-16,3,Storm
LKA,2020,2020-11-19,32,Mass Movement
MYS,2020,2020-11-28,364,Flood
IDN,2020,2020-12-04,456,Flood
IDN,2020,2020-12-08,1101,Flood
PHL,2020,2020-08-20,145,Storm
PHL,2020,2020-12-31,10778,Flood
PHL,2020,2020-10-13,6424,Storm
BGD,2020,2020-09-27,4200,Flood
PHL,2020,2020-11-06,93,Storm
VNM,2020,2020-12-14,7,Storm
IDN,2020,2020-12-23,80,Flood
THA,2020,2020-12-16,412,Flood
MYS,2020,2020-12-17,38,Flood
MYS,2020,2020-12-17,1514,Flood
PHL,2020,2020-12-18,93217,Storm
IDN,2020,2020-12-21,2308,Flood
MYS,2020,2020-12-17,7852,Flood
IDN,2020,2020-12-18,445,Flood
LKA,2020,2020-11-25,20,Storm
LKA,2020,2020-11-26,3,Flood
LKA,2020,2020-12-02,671,Flood
LKA,2020,2020-12-03,7,Storm
LKA,2020,2020-12-16,3,Flood
IDN,2020,2020-12-21,9,Flood
IDN,2020,2020-12-26,30,Flood
IDN,2020,2020-12-31,1200,Flood
PHL,2020,2020-12-18,2071,Flood
PHL,2020,2020-11-30,75,Storm
PHL,2020,2020-12-20,10962,Storm
IND,2020,2020-09-01,33,Mass Movement
MMR,2020,2020-09-25,2875,Flood
MNG,2020,2020-07-11,1961,Flood
VNM,2020,2020-08-13,68,Earthquake
PAK,2020,2020-06-15,810277,Flood
CHN,2020,2020-08-16,251000,Flood
IDN,2020,2019-12-31,397171,Flood
HKG,2020,2020-10-11,113,Storm
THA,2020,2020-10-11,6,Storm
VNM,2020,2020-10-11,202735,Storm
IND,2020,2020-11-30,72957,Storm
LKA,2020,2020-11-30,14924,Storm
IND,2020,2020-11-23,272306,Storm
IND,2020,2020-08-13,333578,Flood
CHN,2020,2020-07-30,326000,Storm
CHN,2020,2020-08-31,1499,Storm
JPN,2020,2020-08-31,174904,Storm
KOR,2020,2020-08-31,3077,Storm
IND,2020,2020-10-11,51731,Flood
IND,2020,2020-06-01,85773,Flood
BGD,2020,2020-01-01,4056,Mass Movement
LAO,2020,2020-10-06,12356,Flood
IDN,2020,2020-12-05,172,Volcanic activity
VNM,2021,2021-06-02,7,Storm
LKA,2021,2021-11-25,4,Flood
IND,2021,2021-11-30,220,Flood
KOR,2021,2021-02-21,450,Wildfire
PAK,2021,2021-04-06,12,Flood
KHM,2021,2021-06-02,64,Storm
PHL,2021,2021-05-21,4,Storm
PHL,2021,2021-05-13,13852,Storm
PHL,2021,2021-04-10,228,Flood
JPN,2021,2021-01-07,83,Extreme Temperature
VNM,2021,2021-06-05,7,Mass Movement
PHL,2021,2021-06-01,57,Storm
VNM,2021,2021-04-17,7,Flood
THA,2021,2021-03-22,900,Storm
VNM,2021,2021-03-22,1000,Storm
PHL,2021,2021-05-27,105,Flood
PHL,2021,2021-06-11,650,Flood
THA,2021,2021-03-08,592,Storm
PHL,2021,2021-02-07,267,Earthquake
VNM,2021,2021-07-27,68,Storm
KHM,2021,2021-04-16,138,Storm
PHL,2021,2021-04-26,629,Flood
MYS,2021,2021-04-23,100,Flood
KHM,2021,2021-06-06,46,Storm
JPN,2021,2021-07-03,2942,Mass Movement
THA,2021,2021-02-08,3,Storm
THA,2021,2021-03-01,3,Wildfire
THA,2021,2021-03-01,230,Storm
BGD,2021,2021-11-01,13,Mass Movement
BGD,2021,2021-11-13,105,Mass Movement
PRK,2021,2021-08-01,5000,Flood
PHL,2021,2021-06-05,1894,Flood
VNM,2021,2021-06-08,7,Storm
BGD,2021,2021-11-21,8,Mass Movement
PHL,2021,2021-04-11,85,Flood
VNM,2021,2021-08-24,656,Flood
MMR,2021,2021-07-25,37582,Flood
VNM,2021,2021-08-25,4,Storm
NPL,2021,2021-05-09,4,Storm
PHL,2021,2021-06-09,71,Mass Movement
VNM,2021,2021-08-20,4,Storm
NPL,2021,2021-05-01,4,Storm
NPL,2021,2021-05-20,4,Storm
NPL,2021,2021-05-22,4,Storm
NPL,2021,2021-05-28,9,Mass Movement
VNM,2021,2021-06-13,6238,Storm
NPL,2021,2021-05-29,4,Storm
JPN,2021,2021-02-23,5,Wildfire
NPL,2021,2021-05-29,4,Mass Movement
VNM,2021,2021-08-22,61,Storm
PHL,2021,2021-07-09,605,Flood
JPN,2021,2021-05-01,2,Storm
VNM,2021,2021-05-04,72,Storm
VNM,2021,2021-07-25,22,Storm
KHM,2021,2021-05-05,920,Storm
VNM,2021,2021-08-23,68,Storm
VNM,2021,2021-08-24,4,Storm
KHM,2021,2021-05-05,244,Storm
KHM,2021,2021-05-05,83,Storm
VNM,2021,2021-07-30,4,Storm
KHM,2021,2021-05-05,2889,Storm
KHM,2021,2021-05-05,37,Storm
KHM,2021,2021-05-06,5,Storm
VNM,2021,2021-06-29,11,Mass Movement
VNM,2021,2021-05-05,54,Storm
PHL,2021,2021-05-25,1151,Flood
VNM,2021,2021-05-09,7,Storm
PHL,2021,2021-06-25,271,Storm
VNM,2021,2021-08-26,7,Mass Movement
PHL,2021,2021-05-06,120,Storm
NPL,2021,2021-05-29,8,Storm
PHL,2021,2021-05-22,1240,Flood
PHL,2021,2021-08-31,90,Storm
CHN,2021,2021-07-10,440,Flood
JPN,2021,2021-04-22,7,Wildfire
NPL,2021,2021-11-14,4,Mass Movement
VNM,2021,2021-06-19,4,Storm
VNM,2021,2021-07-31,4,Storm
LKA,2021,2021-01-11,30,Flood
LKA,2021,2021-01-11,7,Flood
LKA,2021,2021-03-22,19,Mass Movement
LKA,2021,2021-03-28,6,Storm
LKA,2021,2021-04-30,28,Flood
VNM,2021,2021-05-12,40,Flood
VNM,2021,2021-05-15,4,Storm
MYS,2021,2021-12-03,135,Flood
MYS,2021,2021-05-17,5645,Flood
PHL,2021,2021-05-18,590,Flood
MYS,2021,2021-09-02,568,Flood
PHL,2021,2021-05-19,7717,Flood
